OccurrencePrecinctCode,latitude,longitude,Injury_or_Fatal,desc,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Bicycle,Int,Magnitude
19,40.7822102,-73.95992,0,"E 87th St & 5th Ave, New York, NY 10128",2.02E+12,147737342,1,5 AVENUE&&EAST 87 STREET,EAST 87 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 87 STREET & 5 AVENUE, Manhattan",1
19,40.7822102,-73.95992,0,"E 87th St & 5th Ave, New York, NY 10128",2.02E+12,147931902,2,5 AVENUE&&EAST 87 STREET,EAST 87 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 87 STREET & 5 AVENUE, Manhattan",1
20,40.7823904,-73.9825779,0,"West End Ave & W 76th St, New York, NY 10023",2.02E+12,147805646,1,WEST 76 STREET&&WEST END AVENUE,WEST END AVENUE,WEST 76 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST END AVENUE & WEST 76 STREET, Manhattan",1
20,40.7824682,-73.9788247,0,"Amsterdam Ave & W 78th St, New York, NY 10024",2.02E+12,147838024,1,AMSTERDAM AVENUE&&WEST 78 STREET,AMSTERDAM AVENUE,WEST 78 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AMSTERDAM AVENUE & WEST 78 STREET, Manhattan",1
19,40.7825658,-73.9451997,1,"1st Ave & E 95th St, New York, NY 10128",2.02E+12,148026292,1,1 AVENUE&&EAST 95 STREET,1 AVENUE,EAST 95 STREET,2,2,0,2,2,0,1,0,1,0,0,0,0,0,0,"1 AVENUE & EAST 95 STREET, Manhattan",1
20,40.7826262,-73.9749754,0,"W 80th St & Columbus Ave, New York, NY 10024",2.02E+12,147995727,1,COLUMBUS AVENUE&&WEST 80 STREET,WEST 80 STREET,COLUMBUS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 80 STREET & COLUMBUS AVENUE, Manhattan",1
19,40.782636,-73.9512015,0,"3rd Ave & E 92nd St, New York, NY 10128",2.02E+12,147544444,1,3 AVENUE&&EAST 92 STREET,3 AVENUE,EAST 92 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 92 STREET, Manhattan",1
19,40.782636,-73.9512015,1,"3rd Ave & E 92nd St, New York, NY 10128",2.02E+12,148147690,2,3 AVENUE&&EAST 92 STREET,3 AVENUE,EAST 92 STREET,2,4,0,2,4,0,1,0,3,0,0,0,0,0,0,"3 AVENUE & EAST 92 STREET, Manhattan",1
19,40.7826859,-73.9532614,1,"E 91st St & Lexington Ave, New York, NY 10128",2.02E+12,147650415,1,EAST 91 STREET&&LEXINGTON AVENUE,EAST 91 STREET,LEXINGTON AVENUE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,"EAST 91 STREET & LEXINGTON AVENUE, Manhattan",1
19,40.7826859,-73.9532614,0,"Lexington Ave & E 91st St, New York, NY 10128",2.02E+12,147870196,2,EAST 91 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 91 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"LEXINGTON AVENUE & EAST 91 STREET, Manhattan",1
19,40.7826859,-73.9532614,0,"E 91st St & Lexington Ave, New York, NY 10128",2.02E+12,148026288,3,EAST 91 STREET&&LEXINGTON AVENUE,EAST 91 STREET,LEXINGTON AVENUE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"EAST 91 STREET & LEXINGTON AVENUE, Manhattan",1
19,40.7829498,-73.9480298,0,"E 94th St & 2nd Ave, New York, NY 10128",2.02E+12,147488445,1,2 AVENUE&&EAST 94 STREET,EAST 94 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 94 STREET & 2 AVENUE, Manhattan",1
23,40.7829773,-73.9440816,0,"E 96th St & FDR Dr, New York, NY 10128",2.02E+12,148098734,1,EAST 96 STREET&&FDR DRIVE,EAST 96 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & FDR DRIVE, Manhattan",1
20,40.7831575,-73.9783243,0,"Amsterdam Ave & W 79th St, New York, NY 10024",2.02E+12,148147697,1,AMSTERDAM AVENUE&&WEST 79 STREET,AMSTERDAM AVENUE,WEST 79 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AMSTERDAM AVENUE & WEST 79 STREET, Manhattan",1
20,40.7831991,-73.9805809,0,"Broadway & W 78th St, New York, NY 10024",2.02E+12,147596249,1,BROADWAY&&WEST 78 STREET,BROADWAY,WEST 78 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"BROADWAY & WEST 78 STREET, Manhattan",1
20,40.7831991,-73.9805809,0,"Broadway & W 78th St, New York, NY 10024",2.02E+12,148131156,2,BROADWAY&&WEST 78 STREET,BROADWAY,WEST 78 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"BROADWAY & WEST 78 STREET, Manhattan",1
19,40.7832453,-73.9447418,0,"1st Ave & E 96th St, New York, NY 10029",2.02E+12,147931896,1,1 AVENUE&&EAST 96 STREET,1 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"1 AVENUE & EAST 96 STREET, Manhattan",1
19,40.7832453,-73.9447418,1,"E 96th St & 1st Ave, New York, NY 10128",2.02E+12,147931901,2,1 AVENUE&&EAST 96 STREET,EAST 96 STREET,1 AVENUE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,"EAST 96 STREET & 1 AVENUE, Manhattan",1
19,40.7832453,-73.9447418,0,"E 96th St & 1st Ave, New York, NY 10128",2.02E+12,147931903,3,1 AVENUE&&EAST 96 STREET,EAST 96 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & 1 AVENUE, Manhattan",1
19,40.7832453,-73.9447418,0,"1st Ave & E 96th St, New York, NY 10029",2.02E+12,148084306,4,1 AVENUE&&EAST 96 STREET,1 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"1 AVENUE & EAST 96 STREET, Manhattan",1
19,40.7832453,-73.9447418,0,"E 96th St & 1st Ave, New York, NY 10128",2.02E+12,148147694,5,1 AVENUE&&EAST 96 STREET,EAST 96 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & 1 AVENUE, Manhattan",1
23,40.7832453,-73.9447418,0,"E 96th St & 1st Ave, New York, NY 10128",2.02E+12,147574754,1,1 AVENUE&&EAST 96 STREET,EAST 96 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & 1 AVENUE, Manhattan",1
19,40.7832635,-73.9507428,0,"3rd Ave & E 93rd St, New York, NY 10128",2.02E+12,148131145,1,3 AVENUE&&EAST 93 STREET,3 AVENUE,EAST 93 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 93 STREET, Manhattan",1
20,40.7833403,-73.9707553,0,"W 83rd St & Central Park W, New York, NY 10024",2.02E+12,147488452,1,CENTRAL PARK WEST&&WEST 83 STREET,WEST 83 STREET,CENTRAL PARK WEST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 83 STREET & CENTRAL PARK WEST, Manhattan",1
20,40.7833403,-73.9707553,1,"Central Park W & W 83rd St, New York, NY 10024",2.02E+12,147737354,2,CENTRAL PARK WEST&&WEST 83 STREET,CENTRAL PARK WEST,WEST 83 STREET,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,"CENTRAL PARK WEST & WEST 83 STREET, Manhattan",1
20,40.7837968,-73.9798947,0,"W 79th St & Broadway, New York, NY 10024",2.02E+12,147786130,1,BROADWAY&&WEST 79 STREET,WEST 79 STREET,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & BROADWAY, Manhattan",1
20,40.7838254,-73.977826,0,"W 80th St & Amsterdam Ave, New York, NY 10024",2.02E+12,147488454,1,AMSTERDAM AVENUE&&WEST 80 STREET,WEST 80 STREET,AMSTERDAM AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 80 STREET & AMSTERDAM AVENUE, Manhattan",1
20,40.7838254,-73.977826,0,"W 80th St & Amsterdam Ave, New York, NY 10024",2.02E+12,148084323,2,AMSTERDAM AVENUE&&WEST 80 STREET,WEST 80 STREET,AMSTERDAM AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 80 STREET & AMSTERDAM AVENUE, Manhattan",1
19,40.7838905,-73.9502845,0,"3rd Ave & E 94th St, New York, NY 10128",2.02E+12,147903096,1,3 AVENUE&&EAST 94 STREET,3 AVENUE,EAST 94 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 94 STREET, Manhattan",1
20,40.7839037,-73.9740633,0,"W 82nd St & Columbus Ave, New York, NY 10024",2.02E+12,147435404,1,COLUMBUS AVENUE&&WEST 82 STREET,WEST 82 STREET,COLUMBUS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 82 STREET & COLUMBUS AVENUE, Manhattan",1
20,40.7839037,-73.9740633,0,"W 82nd St & Columbus Ave, New York, NY 10024",2.02E+12,147488449,2,COLUMBUS AVENUE&&WEST 82 STREET,WEST 82 STREET,COLUMBUS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 82 STREET & COLUMBUS AVENUE, Manhattan",1
20,40.7839037,-73.9740633,0,"Columbus Ave & W 82nd St, New York, NY 10024",2.02E+12,147544453,3,COLUMBUS AVENUE&&WEST 82 STREET,COLUMBUS AVENUE,WEST 82 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"COLUMBUS AVENUE & WEST 82 STREET, Manhattan",1
20,40.7839037,-73.9740633,0,"W 82nd St & Columbus Ave, New York, NY 10024",2.02E+12,147995719,4,COLUMBUS AVENUE&&WEST 82 STREET,WEST 82 STREET,COLUMBUS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 82 STREET & COLUMBUS AVENUE, Manhattan",1
20,40.7839037,-73.9740633,0,"W 82nd St & Columbus Ave, New York, NY 10024",2.02E+12,148147703,5,COLUMBUS AVENUE&&WEST 82 STREET,WEST 82 STREET,COLUMBUS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 82 STREET & COLUMBUS AVENUE, Manhattan",1
23,40.7839239,-73.9442213,0,"E 97th St & 1st Ave, New York, NY 10029",2.02E+12,147516868,1,1 AVENUE&&EAST 97 STREET,EAST 97 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 1 AVENUE, Manhattan",1
23,40.7839239,-73.9442213,0,"E 97th St & 1st Ave, New York, NY 10029",2.02E+12,147615765,2,1 AVENUE&&EAST 97 STREET,EAST 97 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 1 AVENUE, Manhattan",1
23,40.7839239,-73.9442213,0,"E 97th St & 1st Ave, New York, NY 10029",2.02E+12,147838029,3,1 AVENUE&&EAST 97 STREET,EAST 97 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 1 AVENUE, Manhattan",1
19,40.7839432,-73.9523393,0,"E 93rd St & Lexington Ave, New York, NY 10128",2.02E+12,147516858,1,EAST 93 STREET&&LEXINGTON AVENUE,EAST 93 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 93 STREET & LEXINGTON AVENUE, Manhattan",1
19,40.7842399,-73.9470956,1,"E 96th St & 2nd Ave, New York, NY 10128",2.02E+12,147615745,1,2 AVENUE&&EAST 96 STREET,EAST 96 STREET,2 AVENUE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,"EAST 96 STREET & 2 AVENUE, Manhattan",1
19,40.7842399,-73.9470956,0,"E 96th St & 2nd Ave, New York, NY 10128",2.02E+12,147957156,2,2 AVENUE&&EAST 96 STREET,EAST 96 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & 2 AVENUE, Manhattan",1
23,40.7842399,-73.9470956,0,"2nd Ave & E 96th St, New York, NY 10029",2.02E+12,147544463,1,2 AVENUE&&EAST 96 STREET,2 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 96 STREET, Manhattan",1
23,40.7842399,-73.9470956,0,"2nd Ave & E 96th St, New York, NY 10029",2.02E+12,147714047,2,2 AVENUE&&EAST 96 STREET,2 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 96 STREET, Manhattan",1
20,40.7844504,-73.9773607,0,"W 81st St & Amsterdam Ave, New York, NY 10024",2.02E+12,147435403,1,AMSTERDAM AVENUE&&WEST 81 STREET,WEST 81 STREET,AMSTERDAM AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 81 STREET & AMSTERDAM AVENUE, Manhattan",1
20,40.7844504,-73.9773607,0,"Amsterdam Ave & W 81st St, New York, NY 10024",2.02E+12,147615763,2,AMSTERDAM AVENUE&&WEST 81 STREET,AMSTERDAM AVENUE,WEST 81 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AMSTERDAM AVENUE & WEST 81 STREET, Manhattan",1
20,40.7844504,-73.9773607,0,"W 81st St & Amsterdam Ave, New York, NY 10024",2.02E+12,148114907,3,AMSTERDAM AVENUE&&WEST 81 STREET,WEST 81 STREET,AMSTERDAM AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 81 STREET & AMSTERDAM AVENUE, Manhattan",1
20,40.7845391,-73.9735942,0,"Columbus Ave & W 83rd St, New York, NY 10024",2.02E+12,147903109,1,COLUMBUS AVENUE&&WEST 83 STREET,COLUMBUS AVENUE,WEST 83 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"COLUMBUS AVENUE & WEST 83 STREET, Manhattan",1
19,40.7845629,-73.9518857,0,"Lexington Ave & E 94th St, New York, NY 10128",2.02E+12,147488437,1,EAST 94 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 94 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"LEXINGTON AVENUE & EAST 94 STREET, Manhattan",1
19,40.7845629,-73.9518857,0,"Lexington Ave & E 94th St, New York, NY 10128",2.02E+12,147957166,2,EAST 94 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 94 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"LEXINGTON AVENUE & EAST 94 STREET, Manhattan",1
19,40.7845629,-73.9518857,0,"Lexington Ave & E 94th St, New York, NY 10128",2.02E+12,148114905,3,EAST 94 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 94 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"LEXINGTON AVENUE & EAST 94 STREET, Manhattan",1
23,40.7845924,-73.9419428,0,"E 99th St & FDR Dr, New York, NY 10029",2.02E+12,147574751,1,EAST 99 STREET&&FDR DRIVE,EAST 99 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 99 STREET & FDR DRIVE, Manhattan",1
23,40.7845924,-73.9419428,0,"E 99th St & FDR Dr, New York, NY 10029",2.02E+12,147737361,2,EAST 99 STREET&&FDR DRIVE,EAST 99 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 99 STREET & FDR DRIVE, Manhattan",1
23,40.7845924,-73.9419428,0,"E 99th St & FDR Dr, New York, NY 10029",2.02E+12,147765936,3,EAST 99 STREET&&FDR DRIVE,EAST 99 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 99 STREET & FDR DRIVE, Manhattan",1
20,40.7846193,-73.9698277,0,"Central Park W & W 85th St, New York, NY 10021",2.02E+12,147714044,1,CENTRAL PARK WEST&&WEST 85 STREET,CENTRAL PARK WEST,WEST 85 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"CENTRAL PARK WEST & WEST 85 STREET, Manhattan",1
19,40.784645,-73.9540218,0,"E 93rd St & Park Ave, New York, NY 10128",2.02E+12,147765921,1,EAST 93 STREET&&PARK AVENUE,EAST 93 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 93 STREET & PARK AVENUE, Manhattan",1
23,40.78493,-73.9465901,0,"E 97th St & 2nd Ave, New York, NY 10029",2.02E+12,148054495,4,2 AVENUE&&EAST 97 STREET,EAST 97 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 2 AVENUE, Manhattan",1
23,40.78493,-73.9465901,0,"E 97th St & 2nd Ave, New York, NY 10029",2.02E+12,148209542,5,2 AVENUE&&EAST 97 STREET,EAST 97 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 2 AVENUE, Manhattan",1
23,40.7849431,-73.9465843,0,"2nd Ave & E 97th St, New York, NY 10029",2.02E+12,147574750,1,2 AVENUE&&EAST 97 STREET,2 AVENUE,EAST 97 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 97 STREET, Manhattan",1
23,40.7849431,-73.9465843,0,"2nd Ave & E 97th St, New York, NY 10029",2.02E+12,147596257,2,2 AVENUE&&EAST 97 STREET,2 AVENUE,EAST 97 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 97 STREET, Manhattan",1
23,40.7849431,-73.9465843,0,"2nd Ave & E 97th St, New York, NY 10029",2.02E+12,147903113,3,2 AVENUE&&EAST 97 STREET,2 AVENUE,EAST 97 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 97 STREET, Manhattan",1
20,40.7849689,-73.9826487,0,"W 79th St & Riverside Dr, New York, NY 10024",2.02E+12,147615757,1,RIVERSIDE DRIVE&&WEST 79 STREET,WEST 79 STREET,RIVERSIDE DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & RIVERSIDE DRIVE, Manhattan",1
20,40.7849689,-73.9826487,0,"W 79th St & Riverside Dr, New York, NY 10024",2.02E+12,148026294,2,RIVERSIDE DRIVE&&WEST 79 STREET,WEST 79 STREET,RIVERSIDE DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & RIVERSIDE DRIVE, Manhattan",1
20,40.7849689,-73.9826487,0,"W 79th St & Riverside Dr, New York, NY 10024",2.02E+12,148084324,3,RIVERSIDE DRIVE&&WEST 79 STREET,WEST 79 STREET,RIVERSIDE DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & RIVERSIDE DRIVE, Manhattan",1
20,40.7849689,-73.9826487,0,"W 79th St & Riverside Dr, New York, NY 10024",2.02E+12,148098724,4,RIVERSIDE DRIVE&&WEST 79 STREET,WEST 79 STREET,RIVERSIDE DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & RIVERSIDE DRIVE, Manhattan",1
20,40.7849689,-73.9826487,0,"W 79th St & Riverside Dr, New York, NY 10024",2.02E+12,148176399,5,RIVERSIDE DRIVE&&WEST 79 STREET,WEST 79 STREET,RIVERSIDE DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 79 STREET & RIVERSIDE DRIVE, Manhattan",1
20,40.7850387,-73.9806663,0,"W 80th St & West End Ave, New York, NY 10024",2.02E+12,147903105,1,WEST 80 STREET&&WEST END AVENUE,WEST 80 STREET,WEST END AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 80 STREET & WEST END AVENUE, Manhattan",1
20,40.7851223,-73.978901,0,"Broadway & W 81st St, New York, NY 10024",2.02E+12,148098718,1,BROADWAY&&WEST 81 STREET,BROADWAY,WEST 81 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"BROADWAY & WEST 81 STREET, Manhattan",1
20,40.785175,-73.9731481,0,"Columbus Ave & W 84th St, New York, NY 10024",2.02E+12,147488453,1,COLUMBUS AVENUE&&WEST 84 STREET,COLUMBUS AVENUE,WEST 84 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"COLUMBUS AVENUE & WEST 84 STREET, Manhattan",1
23,40.7851779,-73.9433158,0,"E 99th St & 1st Ave, New York, NY 10029",2.02E+12,147903114,1,1 AVENUE&&EAST 99 STREET,EAST 99 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 99 STREET & 1 AVENUE, Manhattan",1
19,40.7851945,-73.9514228,0,"E 95th St & Lexington Ave, New York, NY 10128",2.02E+12,147838012,1,EAST 95 STREET&&LEXINGTON AVENUE,EAST 95 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 95 STREET & LEXINGTON AVENUE, Manhattan",1
19,40.7851975,-73.9493246,0,"3rd Ave & E 96th St, New York, NY 10029",2.02E+12,147544439,1,3 AVENUE&&EAST 96 STREET,3 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 96 STREET, Manhattan",1
19,40.7851975,-73.9493246,1,"E 96th St & 3rd Ave, New York, NY 10128",2.02E+12,147574732,2,3 AVENUE&&EAST 96 STREET,EAST 96 STREET,3 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"EAST 96 STREET & 3 AVENUE, Manhattan",1
19,40.7851975,-73.9493246,0,"3rd Ave & E 96th St, New York, NY 10029",2.02E+12,147615754,3,3 AVENUE&&EAST 96 STREET,3 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 96 STREET, Manhattan",1
19,40.7851975,-73.9493246,0,"E 96th St & 3rd Ave, New York, NY 10128",2.02E+12,147765923,4,3 AVENUE&&EAST 96 STREET,EAST 96 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & 3 AVENUE, Manhattan",1
23,40.7851975,-73.9493246,0,"E 96th St & 3rd Ave, New York, NY 10128",2.02E+12,147516869,1,3 AVENUE&&EAST 96 STREET,EAST 96 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"EAST 96 STREET & 3 AVENUE, Manhattan",1
23,40.7851975,-73.9493246,0,"3rd Ave & E 96th St, New York, NY 10029",2.02E+12,148176404,2,3 AVENUE&&EAST 96 STREET,3 AVENUE,EAST 96 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 96 STREET, Manhattan",1
24,40.7852852,-73.9693274,0,"W 86th St & Central Park W, New York, NY 10024",2.02E+12,147931924,1,CENTRAL PARK WEST&&WEST 86 STREET,WEST 86 STREET,CENTRAL PARK WEST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 86 STREET & CENTRAL PARK WEST, Manhattan",1
24,40.7852852,-73.9693274,0,"Central Park W & W 86th St, New York, NY 10024",2.02E+12,147931927,2,CENTRAL PARK WEST&&WEST 86 STREET,CENTRAL PARK WEST,WEST 86 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"CENTRAL PARK WEST & WEST 86 STREET, Manhattan",1
19,40.7852864,-73.9536058,0,"E 94th St & Park Ave, New York, NY 10128",2.02E+12,147435393,1,EAST 94 STREET&&PARK AVENUE,EAST 94 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 94 STREET & PARK AVENUE, Manhattan",1
19,40.7853073,-73.9555677,0,"E 93rd St & Madison Ave, New York, NY 10128",2.02E+12,147544443,1,EAST 93 STREET&&MADISON AVENUE,EAST 93 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 93 STREET & MADISON AVENUE, Manhattan",1
20,40.7856632,-73.9802014,0,"W 81st St & West End Ave, New York, NY 10024",2.02E+12,147931910,1,WEST 81 STREET&&WEST END AVENUE,WEST 81 STREET,WEST END AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 81 STREET & WEST END AVENUE, Manhattan",1
20,40.7857374,-73.9764302,0,"W 83rd St & Amsterdam Ave, New York, NY 10024",2.02E+12,147805648,1,AMSTERDAM AVENUE&&WEST 83 STREET,WEST 83 STREET,AMSTERDAM AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 83 STREET & AMSTERDAM AVENUE, Manhattan",1
20,40.7857374,-73.9764302,1,"W 83rd St & Amsterdam Ave, New York, NY 10024",2.02E+12,148209532,2,AMSTERDAM AVENUE&&WEST 83 STREET,WEST 83 STREET,AMSTERDAM AVENUE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,0,"WEST 83 STREET & AMSTERDAM AVENUE, Manhattan",1
23,40.7858111,-73.9428592,0,"E 100th St & 1st Ave, New York, NY 10029",2.02E+12,147931922,1,1 AVENUE&&EAST 100 STREET,EAST 100 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 100 STREET & 1 AVENUE, Manhattan",1
20,40.7858157,-73.97861,0,"W 82nd St & Broadway, New York, NY 10024",2.02E+12,147786131,1,BROADWAY&&WEST 82 STREET,WEST 82 STREET,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 82 STREET & BROADWAY, Manhattan",1
19,40.7858669,-73.9509157,0,"E 96th St & Lexington Ave, New York, NY 10128",2.02E+12,147615752,1,EAST 96 STREET&&LEXINGTON AVENUE,EAST 96 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & LEXINGTON AVENUE, Manhattan",1
23,40.7858669,-73.9509157,0,"E 96th St & Lexington Ave, New York, NY 10128",2.02E+12,147685490,1,EAST 96 STREET&&LEXINGTON AVENUE,EAST 96 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 96 STREET & LEXINGTON AVENUE, Manhattan",1
23,40.7858701,-73.9488298,0,"E 97th St & 3rd Ave, New York, NY 10029",2.02E+12,147456668,1,3 AVENUE&&EAST 97 STREET,EAST 97 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 97 STREET & 3 AVENUE, Manhattan",1
23,40.7858701,-73.9488298,1,"E 97th St & 3rd Ave, New York, NY 10029",2.02E+12,147976656,2,3 AVENUE&&EAST 97 STREET,EAST 97 STREET,3 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"EAST 97 STREET & 3 AVENUE, Manhattan",1
